Id,SalePrice
1461,126819.01115956306
1462,150555.97572029123
1463,182977.6148783328
1464,186375.91535999643
1465,193629.76165471357
1466,184158.9454773095
1467,171939.92239587966
1468,176772.9163085923
1469,180343.35333096687
1470,129791.56890341196
1471,202970.01972211833
1472,102074.19870609984
1473,106011.5658775298
1474,154288.48118002352
1475,124541.80531860853
1476,334426.0286584699
1477,250267.02995981197
1478,302208.2128316231
1479,299367.4556631921
1480,390968.28327581147
1481,304349.44231073646
1482,208948.2482024929
1483,188512.13078963247
1484,177298.71690666294
1485,178900.68457101722
1486,198704.3510207872
1487,299801.3247969078
1488,243989.71445117687
1489,198300.17704806503
1490,216518.5084080854
1491,195941.4814139584
1492,105607.6658494915
1493,175611.77227153862
1494,286649.9391507679
1495,280075.78441894456
1496,231900.600018214
1497,184602.4775011262
1498,162299.7020027237
1499,160185.85369198833
1500,162506.04610482356
1501,171349.36624850804
1502,164362.41371588566
1503,257096.48107850668
1504,218628.5890671327
1505,219727.75743615563
1506,180809.11200279917
1507,233641.19894493345
1508,189927.53154973316
1509,158116.31441893466
1510,150252.29756677672
1511,150179.39286201753
1512,174137.0463966452
1513,149726.7182746674
1514,152006.29631819582
1515,182991.5718034528
1516,154231.95555706875
1517,147965.32207659094
1518,143745.32532276426
1519,223268.3592624568
1520,137991.6826168194
1521,140259.9220712814
1522,164129.43303670318
1523,119490.60927126392
1524,120048.93267027917
1525,127354.20750317095
1526,127397.39118032114
1527,111727.05389431246
1528,126746.12929430061
1529,142508.97286963166
1530,164413.92248879024
1531,133023.38304660906
1532,104182.95282278977
1533,140828.53824347723
1534,120569.58335565607
1535,149211.43095066422
1536,121573.49335305458
1537,99902.82528920581
1538,142010.6891024444
1539,177841.73334628675
1540,124115.4983476174
1541,138822.6067707559
1542,136293.4834009412
1543,171599.30542017863
1544,89351.56061648573
1545,107852.44356013174
1546,123529.76809499376
1547,135840.30794497312
1548,124473.98866163898
1549,115310.15062669067
1550,137836.08354760005
1551,122139.45850289123
1552,144794.66655299166
1553,134091.01826717198
1554,115597.54256549935
1555,167758.97108374885
1556,100617.2970171263
1557,122907.99148257206
1558,105108.14827725747
1559,115378.59493090471
1560,142716.9463188601
1561,145906.622758807
1562,127480.16672218578
1563,122813.75303749829
1564,162096.42739810282
1565,154871.74253638665
1566,207687.0972517545
1567,96623.2007320199
1568,212538.78284547475
1569,156387.81298283374
1570,140280.5846632334
1571,126978.76181063
1572,141970.35038881854
1573,225797.99509981126
1574,135172.04596693968
1575,202296.76815369452
1576,227511.5919451903
1577,193099.07539153885
1578,146278.77341952108
1579,145511.95128999476
1580,191124.39373016293
1581,138074.30760713544
1582,127963.84194932732
1583,307386.2234674283
1584,232976.87519496956
1585,146607.94293010188
1586,92877.74131657314
1587,113862.98043778943
1588,138932.9959457201
1589,109945.06484551266
1590,133817.6826885215
1591,101943.26279009097
1592,132398.92065103378
1593,119544.10298802108
1594,127471.26176990494
1595,131094.41767603543
1596,204243.91382723098
1597,171472.83079474772
1598,181181.3836814263
1599,163033.7814018067
1600,177983.80334187023
1601,88268.21587009325
1602,115177.34364516848
1603,104664.72190491225
1604,266217.95413983444
1605,238194.3439429391
1606,163504.98439145501
1607,165114.39515075373
1608,213075.11406029543
1609,189914.84727854142
1610,161396.38712218465
1611,147975.25735461776
1612,192103.2686252373
1613,182253.10690572474
1614,120353.22946658448
1615,94769.63259406516
1616,91348.26831073654
1617,99951.27749900846
1618,123425.45515295299
1619,136723.9276119614
1620,176133.25661963006
1621,142425.07980652316
1622,141439.5236727541
1623,255580.65938109515
1624,216771.4154467359
1625,129855.23127321931
1626,168396.9834068021
1627,186537.03534987432
1628,264118.90790867904
1629,172694.9021174071
1630,287971.19814139605
1631,195709.33439471075
1632,227585.00879716992
1633,170707.12607225904
1634,185925.3398120392
1635,181307.40115205824
1636,170737.18130496296
1637,183154.1660926043
1638,195774.10006723963
1639,181414.7511788167
1640,228801.4499264475
1641,172843.3386159584
1642,216782.3343285965
1643,217474.31080817556
1644,216274.92226786853
1645,186174.56123743136
1646,156631.9763503671
1647,161726.27529498943
1648,144248.27193264043
1649,136542.34746920734
1650,123460.50307255606
1651,122844.96011844435
1652,101548.268250138
1653,101557.75873182493
1654,154271.416420842
1655,145967.64769642483
1656,152349.6683386322
1657,154159.44490454101
1658,156273.33190115012
1659,126883.05776246086
1660,150098.76301821484
1661,384398.6617407767
1662,316965.17749438126
1663,360291.6837552771
1664,388691.0671891257
1665,310447.94490526477
1666,314241.3779313547
1667,324844.0769558809
1668,325609.28232113615
1669,283264.251652539
1670,328235.6810933238
1671,266062.6916861648
1672,373341.95962116803
1673,291664.897062582
1674,248550.91391299214
1675,196357.77880243966
1676,194242.61690694702
1677,206961.46492468778
1678,382318.18218444224
1679,361600.56072826794
1680,297110.6744430212
1681,242065.87339552818
1682,305107.42102483567
1683,196338.2926586274
