Id,SalePrice
1461,125941.57040616396
1462,151950.400053587
1463,183852.37963681086
1464,186788.29839908655
1465,192957.60710008594
1466,184646.22530470547
1467,171544.95833597562
1468,176440.35369626043
1469,180774.2670518643
1470,128328.34937639213
1471,201241.3007893493
1472,100828.28974468439
1473,104827.47345481259
1474,153040.45229410563
1475,124532.66532145195
1476,338741.8318605909
1477,253134.04758233542
1478,301208.995809565
1479,301126.0692661652
1480,386714.0698116824
1481,300220.45829249365
1482,207511.85753652925
1483,189456.68246524085
1484,175829.5897402097
1485,179224.7990272429
1486,199027.79005265402
1487,298324.5881212354
1488,241378.4476363798
1489,197405.38070013293
1490,215463.35783437893
1491,196399.53629019295
1492,103393.9196378004
1493,178562.39003694677
1494,286742.5240690219
1495,282657.78274489933
1496,229242.71253495853
1497,186204.27724757016
1498,163184.3270023759
1499,162110.3528200451
1500,163704.82795502586
1501,169696.2124127145
1502,163267.46225512755
1503,260951.19168901225
1504,220586.7926165869
1505,217601.04985177933
1506,181807.11802691664
1507,236557.87657908374
1508,191235.17351195947
1509,160504.0355669371
1510,149209.3751412328
1511,151013.15969367346
1512,173154.29695584724
1513,148552.79156767658
1514,149572.49884559758
1515,186031.32366888897
1516,153960.21266842374
1517,149029.00904939914
1518,141344.38670600255
1519,224925.45697080038
1520,138169.40097921423
1521,141194.10838687475
1522,163468.75738285278
1523,119448.08837264858
1524,120824.50619813366
1525,126668.51777580015
1526,125673.6135959921
1527,112003.94624425664
1528,125064.63873494188
1529,143214.6678006509
1530,164855.810860916
1531,136310.2786113104
1532,106110.43632531389
1533,139926.3816553298
1534,120371.5269902034
1535,148750.21222250749
1536,120752.28556667891
1537,100820.44352426678
1538,144219.7524014813
1539,182879.54488883985
1540,125286.87151346392
1541,139572.15189428895
1542,137221.54036485255
1543,169832.80884062848
1544,89915.45112167715
1545,105237.70067585474
1546,122060.73101531155
1547,134203.0789102911
1548,125054.85770219196
1549,113683.67995493796
1550,138825.92769384474
1551,121668.24979706023
1552,145643.9263407183
1553,134558.07156403406
1554,113877.246079656
1555,166583.01751565057
1556,101085.729420857
1557,118371.24558198777
1558,102798.75507778944
1559,113817.07975861485
1560,140139.3305452764
1561,142305.3756659866
1562,128684.81356778134
1563,123360.24293396222
1564,161003.56370855484
1565,155421.57213998144
1566,199359.15764909788
1567,96411.64949621103
1568,215951.49791377966
1569,158115.10782078173
1570,138113.59159153735
1571,124973.47196400948
1572,142609.01926908185
1573,224636.32585036833
1574,135257.89932781595
1575,202613.1713969375
1576,230040.70457321286
1577,192366.43366311135
1578,147511.74194155177
1579,144808.58088338654
1580,191634.76023976895
1581,138225.30362744478
1582,127734.28003217145
1583,310516.1815650598
1584,233122.64792088748
1585,146887.62527132404
1586,91157.99905950738
1587,112910.76563472541
1588,141676.3490460868
1589,111642.47498937404
1590,134700.4659176421
1591,103525.39686019339
1592,129639.67670839017
1593,119342.38889189843
1594,126798.74659401903
1595,132063.22928967344
1596,196254.85325582576
1597,168656.65679503142
1598,180706.81896758944
1599,161378.43591990924
1600,173845.42007742677
1601,87554.50982232971
1602,113619.0243080582
1603,102001.59415244989
1604,266295.24007178715
1605,238128.67061397698
1606,162588.77253881347
1607,166621.5633075297
1608,212838.29428241256
1609,190053.01176286515
1610,163766.76114183498
1611,148665.77232592466
1612,191038.1595525519
1613,176367.72265617823
1614,120876.39727652949
1615,95186.60622809427
1616,91996.72645465743
1617,98686.93308996032
1618,123459.56541445947
1619,137556.60900956183
1620,176426.39892182767
1621,140774.79502735892
1622,142330.54624683477
1623,248376.97248231762
1624,218510.31993178316
1625,128687.02378655768
1626,169156.3328757846
1627,187629.12445222007
1628,264174.57821646036
1629,174916.5961814114
1630,289679.79498393566
1631,195795.9870548878
1632,230706.82535890018
1633,172740.90054385876
1634,187441.468541015
1635,182274.4461287818
1636,170567.88555621207
1637,182241.6554405912
1638,197782.78703167228
1639,180772.3942976227
1640,230154.84580585698
1641,178399.93151881587
1642,216234.06371207203
1643,218545.17734702132
1644,216017.72250593617
1645,184686.02037752687
1646,156012.52232489374
1647,159471.87071412656
1648,142301.66601310787
1649,137640.8750296838
1650,124066.41482275676
1651,122645.29186919522
1652,101233.51721485094
1653,101382.32504074779
1654,155767.0016403348
1655,145426.1205868598
1656,151022.16564955737
1657,153814.08611324942
1658,156426.4669256039
1659,127515.98486834178
1660,149571.39919985438
1661,381776.02400940814
1662,329297.72441473807
1663,361025.9642478431
1664,387625.71327796765
1665,304774.2311334167
1666,317120.71925615025
1667,333515.88643814705
1668,322906.3921967988
1669,276521.22238755005
1670,325563.2193423265
1671,264231.207990388
1672,371648.2598611654
1673,290447.49258242367
1674,249510.20580066528
1675,198491.21893783147
1676,196909.99639165736
1677,207122.1815785641
1678,382228.9165135131
1679,364693.9454876551
1680,295477.7805372024
1681,236964.50060206818
1682,306758.40254355886
1683,194804.58691096955
1684,184682.4874788481
1685,181336.17201921303
1686,181729.60688323318
1687,174328.36321846
1688,194833.7731664415
1689,194540.124580983
1690,189782.88594233978
1691,181281.7041541513
1692,249298.98441048042
1693,173288.40041109154
1694,182542.831763568
1695,170563.6408237519
1696,261630.60923141104
1697,167267.77138093
1698,321204.9705010456
1699,313853.3535193374
1700,242397.60134659015
1701,258762.29790887242
1702,252996.5161561963
1703,257829.4171792534
1704,280644.6804362178
1705,231074.69086755847
1706,366726.0391103801
1707,206152.83726000765
1708,203399.44554715566
1709,253325.61361519663
1710,221678.71750750064
1711,253202.74857057337
1712,254005.0036017413
1713,261719.77395250625
1714,214516.69922291784
1715,198163.69135801782
1716,178489.9083584143
1717,166872.75426145268
1718,132999.99889589375
1719,201153.0532765434
1720,240365.79014977158
1721,165161.19709250075
1722,128964.26774859177
1723,158043.73627438812
1724,212192.82287841974
1725,226999.0644584605
1726,190713.24897638708
1727,181568.97377411858
1728,189083.1508083987
1729,162701.29813961426
1730,148073.5068340841
1731,126993.06277867312
1732,129434.00125722132
1733,126514.88705664242
1734,129679.09277834115
1735,132282.35591141268
1736,125255.28441835048
1737,262598.827613162
1738,211091.25695939307
1739,251780.14226235673
1740,225165.48171247516
1741,187491.50370670625
1742,168774.3674449322
1743,172484.30416867428
1744,254940.75973981046
1745,199416.88605723478
1746,192705.94130657372
1747,200294.13477756068
1748,208299.75025200477
1749,161604.1820245194
1750,140640.6575923398
1751,212099.5101601028
1752,124671.30149450712
1753,154197.25157046207
1754,191209.39013446317
1755,165089.2716826628
1756,124756.11208743486
1757,122594.67234054841
1758,150712.651079077
1759,161247.35335782022
1760,162556.46489555817
1761,151232.89284309366
