Id,SalePrice
1461,114141.85240483333
1462,158281.00722006633
1463,165185.25759976037
1464,192374.94704181998
1465,185404.56890107715
1466,169956.22371669978
1467,189220.55691112668
1468,165718.50717099334
1469,189712.93831378338
1470,117277.53020259817
1471,188273.11366746348
1472,105447.09772243965
1473,98312.22491766905
1474,147804.952222174
1475,119031.76668002405
1476,342031.5673623357
1477,237217.5147642463
1478,289287.9014007475
1479,278685.40235073713
1480,463619.12027226604
1481,300905.18251975294
1482,202533.54002984805
1483,172703.87528245163
1484,165970.97452930396
1485,198056.85894449017
1486,198840.65162143827
1487,309631.0846097347
1488,231042.6868663773
1489,181347.3487396612
1490,225668.27632129483
1491,197587.02246497714
1492,88598.14111622113
1493,199311.8593117326
1494,290266.04615015344
1495,273609.2841390996
1496,220884.21013394342
1497,170362.20107019803
1498,163016.38439423012
1499,161780.69551422636
1500,159325.57523276072
1501,165852.41330897095
1502,154699.20321927825
1503,285895.5916606238
1504,244943.8770093931
1505,223163.63161791622
1506,198001.01656698762
1507,239854.89170619566
1508,195529.1374226128
1509,155468.04245943975
1510,136003.92833711047
1511,148562.10219758982
1512,175272.22636174617
1513,154568.4975835528
1514,142704.18595922377
1515,185391.19763324247
1516,151442.53745764383
1517,158984.31988336088
1518,132606.43582255216
1519,207004.79960324542
1520,126964.90657545529
1521,120001.4286218274
1522,182017.3542435061
1523,102325.31066067972
1524,119740.73513182449
1525,109856.20808583616
1526,100372.32956978543
1527,102653.09214744615
1528,147816.25578337527
1529,135955.36676163017
1530,196792.14779542334
1531,119616.05674102368
1532,106751.30902111714
1533,157278.19457232757
1534,131663.94687567788
1535,146005.50386156817
1536,113518.45035799778
1537,59906.535147909985
1538,136645.984316704
1539,199796.93766166994
1540,88341.26211464238
1541,134587.67368726776
1542,132585.18756971436
1543,161473.743706166
1544,90313.7393281569
1545,108634.46762412187
1546,139552.4678321062
1547,129395.92489003834
1548,128645.08258840571
1549,114038.32035128122
1550,127198.57530985467
1551,122838.68497914769
1552,128713.28749908411
1553,134226.10235458243
1554,120578.7340995976
1555,154349.43740988668
1556,85179.88702657052
1557,89175.99680823283
1558,107085.32454990689
1559,74304.2264943915
1560,134040.21020367477
1561,116608.85295146407
1562,136072.1213063608
1563,117581.52818985231
1564,154686.99529471496
1565,132412.4788085085
1566,229580.67055906987
1567,80622.65246879494
1568,231543.7878625927
1569,119446.4538188491
1570,148520.2192840761
1571,114875.5913345128
1572,140325.83439711784
1573,224509.19637489947
1574,114915.68856042113
1575,220502.1735989949
1576,255898.94273094652
1577,181193.2695796483
1578,139923.40779082826
1579,129697.90333097677
1580,197126.23730202805
1581,160505.26356327604
1582,128144.03169585133
1583,297507.4929979588
1584,218802.4797290892
1585,144753.83454847295
1586,70801.12280217127
1587,103621.7171992673
1588,146791.72768308752
1589,93087.51413570855
1590,138214.7634477971
1591,89994.0370382052
1592,116161.35514506
1593,134183.08224509534
1594,127091.10864167809
1595,101970.56462917387
1596,198441.5611389923
1597,158918.10407059186
1598,198447.75324509214
1599,176712.56152048323
1600,175519.44830990586
1601,68695.04109299315
1602,117750.26229413225
1603,77381.30045709372
1604,257807.2647957976
1605,250615.64891472156
1606,169235.05664844724
