Id,SalePrice
1461,125561.10891097084
1462,159013.7152432248
1463,182644.92878371858
1464,189985.52870144526
1465,193982.64199169012
1466,179088.0003500497
1467,176521.07917600646
1468,170108.918616269
1469,181588.98400453856
1470,125069.27499062452
1471,196098.47501064933
1472,98541.86605735523
1473,100263.16061836599
1474,150025.02618096684
1475,118339.64061970597
1476,356803.26378097036
1477,250316.8352941949
1478,292634.09141460754
1479,288361.14349852665
1480,456857.56018707866
1481,314775.4919028777
1482,204327.60323036934
1483,182683.6711885109
1484,171308.20927933833
1485,178866.25591375062
1486,195244.8723352412
1487,321314.4696115261
1488,232673.39357577363
1489,197651.6261094286
1490,222965.842445013
1491,195386.72965406073
1492,98176.86947014098
1493,168541.42651498615
1494,294985.9967071915
1495,287998.45559607976
1496,231526.3754365119
1497,184606.66865957004
1498,170623.76270147754
1499,161058.32588739414
1500,158472.03672075243
1501,173909.96525799736
1502,156281.47458085732
1503,270896.20787134883
1504,230080.23214330155
1505,220722.5916948348
1506,185672.60025017158
1507,249389.5243102725
1508,195161.15940469666
1509,158475.6945777453
1510,147334.60219489888
1511,157451.20153075928
1512,174622.43031422386
1513,142022.78461273026
1514,155187.44024499712
1515,194868.39826213577
1516,150045.70795073107
1517,154793.7141762996
1518,135493.9767098082
1519,223233.6479920146
1520,133979.97606961473
1521,138135.43994795074
1522,168866.300793709
1523,116106.54572126364
1524,121026.20595346316
1525,125056.33586705038
1526,120379.81383805955
1527,110597.00959926237
1528,130458.47845016216
1529,148213.39747361542
1530,170782.4563683707
1531,121989.69085805182
1532,100298.92323785696
1533,144014.18504167438
1534,122417.14055795918
1535,145731.63752928414
1536,113804.47379761748
1537,79354.6127414583
1538,140519.2099483779
1539,191568.57559045087
1540,103129.30254269652
1541,137379.92257448164
1542,141994.02554417448
1543,180359.223270897
1544,88032.80394453494
1545,106843.95795206884
1546,129325.2347497652
1547,134164.23461843692
1548,131048.25076574815
1549,117531.24442190128
1550,135146.79994390786
1551,116627.11594321692
1552,141325.54121080594
1553,137371.52318840305
1554,116341.27805248735
1555,166587.9556448097
1556,95478.18400676342
1557,113225.71575020508
1558,103073.74879049853
1559,86275.1201863328
1560,137034.37288277192
1561,134363.05262634496
1562,131489.66852190302
1563,122659.14985910046
1564,161850.78152794708
1565,151252.3934488732
1566,219494.37857738129
1567,87578.4081750244
1568,227779.90062438857
1569,145345.65859548675
1570,136829.34230929302
1571,121834.93512654575
1572,144572.7416229558
1573,225771.78732885068
1574,126716.29625054127
1575,213162.7669718815
1576,234528.92460397165
1577,188092.80453884767
1578,145638.55679576445
1579,142530.33811528928
1580,191581.39040266973
1581,144037.8785879815
1582,127294.02541957113
1583,314736.22063369723
1584,230685.41053211407
1585,144399.22634419196
1586,85157.09243773717
1587,108294.28916991208
1588,144706.96349845352
1589,107388.36765389217
1590,134209.39630014313
1591,99058.79533135999
1592,126140.37125091255
1593,120855.4956702931
1594,123373.53750518261
1595,117858.9166349303
1596,215858.16544369128
1597,179845.36019290567
1598,194552.50066987006
1599,161892.04208667972
1600,167172.15945654063
1601,77335.77925433325
1602,115972.01749146346
1603,81476.51313055654
1604,269627.833171569
1605,238049.59415308756
1606,165159.48314276786
1607,171346.65513129608
1608,212681.10001306975
1609,188266.0608413609
1610,158420.44422126794
1611,143197.89935595865
1612,182941.39016281607
1613,172864.84317753735
1614,117414.7812790652
1615,89560.10950482271
1616,82305.88477865771
1617,93264.55125034729
1618,129130.56436384574
1619,140340.4663835597
1620,170490.3876631543
1621,139759.63524632828
1622,143206.88342676475
1623,257210.55671680233
1624,216957.37607999254
1625,125195.08013281549
1626,168910.46936463416
1627,189283.5239521104
1628,263633.2568492642
1629,172589.9975407088
1630,329151.28802237293
1631,206936.2681423877
1632,233708.08895733155
1633,170873.88439120274
1634,186395.67524760248
1635,179353.993780941
1636,162986.7147440007
1637,191616.5127067584
1638,193709.4065419766
1639,180826.389352391
1640,240963.58757488418
1641,176772.01929887987
1642,227363.98336902232
1643,222097.9655368308
1644,224171.93797206334
1645,202293.64411813876
1646,157133.99003422202
1647,157237.58082833525
1648,135586.07260260667
1649,138988.11915924397
1650,118753.01074831942
1651,121925.33079448674
1652,99823.82675686019
1653,100233.87529437826
1654,152259.17073069204
1655,141363.0245972453
1656,146555.8195753853
1657,152083.94607889885
1658,152598.90867627267
1659,124846.23635473434
1660,152269.20089575043
1661,411895.9298250969
1662,368397.3045973265
1663,377920.8232020282
1664,480296.56513834064
1665,304492.86825444514
1666,316433.20259722363
1667,356468.4386349767
1668,330423.223532391
1669,287449.8788847343
1670,336928.4402976534
1671,272347.8887629679
1672,423217.704826021
1673,292029.62208588055
1674,247937.23201817542
1675,197183.75100621505
1676,196261.32074734278
1677,211558.40948557213
1678,457320.5809649551
1679,390679.35910401464
1680,310674.555979124
1681,241453.95584511664
1682,308820.1984663407
1683,192148.2618860523
1684,180146.0209394733
1685,176892.42517632514
1686,176590.2818009919
1687,171286.22059206854
1688,190425.69559502325
1689,192145.60363995747
1690,191164.0933363343
1691,182127.74479317327
1692,248984.31525791652
1693,170187.34050777135
1694,181561.83003627055
1695,167899.59974777972
1696,273209.47706227424
1697,168353.30846031013
1698,339379.95282417786
1699,319716.02714849106
1700,249064.7569497472
1701,264403.3516020994
1702,247516.4446165264
1703,250413.29292684767
1704,284124.0969946012
1705,228441.3615303224
1706,305413.84779679653
1707,211032.81790797185
1708,203585.74540739483
1709,256998.36038779482
1710,218042.5772600673
1711,258398.670840753
1712,256992.79262557544
1713,269379.12561716343
1714,220486.95085576936
1715,201833.6125087
1716,180060.9608437743
1717,166920.89097128858
1718,131115.68786169367
1719,201999.3634022877
1720,239255.12062075027
1721,161523.9302585187
1722,122537.10358510447
1723,155470.84490553214
1724,210124.60294814172
1725,231823.5536025156
1726,188760.50238997067
1727,169034.8314230768
1728,178730.09637205582
1729,164261.91815080395
1730,150476.586574565
1731,124167.44282674213
1732,131365.08804017375
1733,121656.98933325768
1734,127592.9269884669
1735,129001.82398056741
1736,119573.0722805752
1737,293583.04262877436
1738,227928.7150968384
1739,259184.48261032943
1740,225350.45203240853
1741,192178.95729352723
1742,170801.89457957554
1743,174931.0399314888
1744,288821.0564700868
1745,209711.40622144085
1746,190748.55062712598
1747,210192.83755225444
1748,215454.46447008767
1749,156033.7080076538
1750,133182.97926918187
1751,226494.23826789233
1752,121171.92943616699
1753,149986.22336977723
1754,189897.8931126472
1755,165764.07295412573
1756,127112.07695982163
1757,122126.00529270398
1758,147202.03475110742
1759,158828.98508683752
1760,166237.68479973232
1761,149368.45886271793
1762,174331.20482197154
1763,171498.50187061145
1764,120053.941067512
1765,155033.58652042368
1766,181858.9911238903
1767,213221.2569670127
1768,140972.8905384258
1769,162343.16931153275
1770,144868.8941066238
1771,127317.10386483074
1772,137496.20014985654
1773,129850.14575666618
1774,147777.0764210887
1775,136124.72349471072
1776,121226.67125571736
1777,115295.8875626949
1778,135594.54536606403
1779,123228.70321863178
1780,168054.71675306
1781,129299.90844993158
1782,98663.05712392877
1783,139779.05901719295
1784,106588.52329293395
1785,118859.32262554423
1786,148837.8845681464
1787,163123.4961429394
1788,72754.85555877788
1789,101419.26444829907
1790,91868.49055886973
1791,181025.32771280623
1792,153432.30936582998
1793,135100.53843640978
1794,143001.55944725487
1795,134093.34996694935
1796,124854.65755237671
1797,117690.96874647704
1798,125237.80244448475
1799,111538.6341071483
1800,131136.7154254928
1801,129003.96652758823
1802,134544.62409886412
1803,152391.81122013833
1804,141913.77799254784
1805,137022.8547065592
1806,123956.10323939784
1807,131540.37515097277
1808,120833.29913442636
1809,118923.29002181998
1810,135853.89721655825
1811,103542.03250190805
1812,102656.97358291609
1813,119945.90734795837
1814,100001.77952837145
1815,69480.04548842077
1816,103257.26282366944
1817,119755.4386898527
1818,141409.93915823725
1819,122575.29584285553
1820,70323.26158512877
1821,114579.66464108546
1822,148468.28168475622
1823,58459.1936490722
1824,127483.19327603056
1825,136025.9207806275
1826,108433.99618076146
1827,108180.13185096205
1828,132089.5997081539
1829,116006.36614498243
1830,137250.79534841568
1831,142155.07868143934
1832,99112.23307536852
1833,140656.88913749155
1834,123660.60096518829
1835,127593.15906653398
1836,126560.41973786204
1837,92534.3809081093
1838,125795.70290427907
1839,103647.33297554553
1840,141369.3649111223
1841,134236.70007063856
1842,95328.95576429846
1843,138377.56166897126
1844,135840.77931108468
1845,140417.2617397307
1846,154256.19306005497
1847,167253.74208465658
1848,65809.59336332833
1849,112804.83746379477
1850,120760.68435407693
1851,147390.29014380672
1852,126915.75122776112
1853,134672.77857831537
1854,164222.82321730643
1855,151380.9759987755
1856,218837.51477406197
1857,151231.6764260315
1858,138629.97221222232
1859,121284.53861021687
1860,150395.05831227417
1861,121394.55783333971
1862,281240.7304606086
1863,272648.4437066587
1864,272653.9625535734
1865,314620.60797259485
1866,312163.5734458624
1867,230377.13992710848
1868,294317.9249728053
1869,202816.62175722563
1870,220034.19102256212
1871,243701.97902944675
1872,177949.3076601857
1873,230387.82283764568
1874,144597.68312602604
1875,198049.62219326026
1876,196911.00143645555
1877,213051.18733695967
1878,207158.65379884388
1879,130849.82493043238
1880,135167.27909760526
1881,251418.01411584287
1882,245127.9675781972
1883,193692.1425587172
1884,206941.85335748267
1885,229540.13047852568
1886,281537.69978139235
1887,207677.45654638213
1888,271781.8024978611
1889,173639.65273070618
1890,123463.36281901221
1891,130797.59059608383
1892,107189.61063533042
1893,130953.42491998569
1894,128021.26055382963
1895,138126.35748789395
1896,124428.37632088493
1897,120688.09269121505
1898,115902.44675085534
1899,149787.39714390467
1900,138018.70271090505
1901,160724.4980714068
1902,144147.42522295943
1903,202689.57829178293
1904,135994.8978243269
1905,188984.7514517787
1906,150133.90711704994
1907,197199.92366444546
1908,113679.2308997434
1909,135014.74597645167
1910,124898.72401026571
1911,196488.0884305506
1912,280719.54672448937
1913,150846.97099649976
1914,65755.34492836233
1915,300781.72046858014
1916,76918.3201257759
1917,245301.1986686318
1918,138531.9573734104
1919,166090.6802640819
1920,164211.64871727448
1921,379355.9853755616
1922,299633.251707066
1923,212568.59174941567
1924,225700.56367569114
1925,207520.0469441309
1926,375928.7222606294
1927,135124.9199820594
1928,159954.15752151186
1929,124064.05553723792
1930,133213.6290414721
1931,142868.93892907602
1932,139358.34850786335
1933,174848.5317137724
1934,181587.94851234616
1935,174238.91487491902
1936,184531.71264505267
1937,178931.819445998
1938,175797.3846140848
1939,234782.28138296667
